F_UserName,User_nIdx,F_Comment,conad,guide,cola,ocgnn,dmgd
云夜悠长,2677,唉，不跟哈批对线了，也是没意思，反正对喷又没结果，最强法务部也不出手，这两边对骂也就给咱原神加热度，工具人我是不想当了 但是原神绝对不会凉，欢迎你随时at我,0,0,0,0,1
云夜悠长,2677,呵呵，宁就是牧马场？一天死一头马都不足惜,0,0,0,0,1
云夜悠长,2677,亲亲，我这边不养马哦，请问您是从温暖的草原上来的嘛？家里居然有那么多马，你还每死一头都给他们做坟，我真的好羡慕你哦[doge],0,0,0,0,1
云夜悠长,2677,[喵喵]咳咳 原神&塞尔达 王牌战士&守望先锋 王者荣耀&英雄联盟&Dota 冤冤相报何时了[喵喵],0,0,0,0,1
云夜悠长,2677,亲亲，这边建议您直接举报原神哦，光和米哈游玩家对线是没有结果滴,0,0,0,0,1
云夜悠长,2677,行了，咱就不用当工具人了，等原神公测/被告的时候再说吧,0,0,0,0,1
云夜悠长,2677,亲亲，请问您是不把我王牌战士放在眼里么？人家虽然只是个新生儿，但也继承了tx爸爸伟大的抄袭基因呢,0,0,0,0,1
云夜悠长,2677,你不是一个人,0,0,0,0,1
云夜悠长,2677,不说了，我光明的王者荣耀才上到星耀四呢,0,0,0,0,1
云夜悠长,2677,微博人手switch人均塞尔达玩家？版权卫士搞快点[嘻嘻],0,0,0,0,1
云夜悠长,2677,还是让任天堂法务部来决定这到底是不是抄袭吧，不然两家粉丝疯狂线上撕逼也撕不出什么道道来，还不如默默恰瓜。我对之前的口嗨表示道歉。 不过原神在cj展上已经直接和塞尔达面对面硬刚了...应该没什么大不了吧？（小声BB）,0,0,0,0,1
云夜悠长,2677,就事论事，别乱扩散话题，游戏鄙视链顶到你的G点了？呵呵,0,0,0,0,1
云夜悠长,2677,有一说一，塞尔达那画质明显更粗糙好吧,0,0,0,0,1
云夜悠长,2677,你们所谓实锤的pv剪辑我可是看过不少,0,0,0,0,1
云夜悠长,2677,咦？,0,0,0,0,1
云夜悠长,2677,嗯没错，由米哈游开启的中国原创游戏废土时代就此降临！,0,0,0,0,1
云夜悠长,2677,姐姐[嘻嘻] sorry啊没看你主页,0,0,0,0,1
云夜悠长,2677,大哥[作揖][嘻嘻] 显年轻多好,0,0,0,0,1
云夜悠长,2677,明明就是有鼓励你还不认，哎呀你好羞涩啊( ^_^)／摸摸，真是腼腆一孩子呢,0,0,0,0,1
云夜悠长,2677,亲亲，感谢您的认可和鼓励呢,0,0,0,0,1
云夜悠长,2677,横版-3D战斗-开放世界/galgame（或许？没太关注未定事件簿） 鬼知道米哈游下一步会干嘛，静静期待大伟哥带给我们的惊喜吧！,0,0,0,0,1
云夜悠长,2677,而微博是个粪坑[笑而不语],0,0,0,0,1
云夜悠长,2677,对不起，我的错,0,0,0,0,1
云夜悠长,2677,今天是中国游戏黑暗时代的第几天来着？（滑稽）,0,0,0,0,1
云夜悠长,2677,对不起，这边没有马哦，请问您是从青青草原上来的吗？全家都是马？,0,0,0,0,1
云夜悠长,2677,一看，woc这不是龙之谷的神圣天堂么,0,0,0,0,1
云夜悠长,2677,woc这都算粗制滥造。。。那某些大厂的换皮游戏岂不是。。。,0,0,0,0,1
云夜悠长,2677,[汗]憨憨,0,0,0,0,1
云夜悠长,2677,太真实了,0,0,0,0,1
云夜悠长,2677,原神太黑暗了，污染了中国游戏界！玩原神不如去玩光明龙族！！,0,0,0,0,1
云夜悠长,2677,亲亲，感谢您对我们的肯定，我们米哈游大厂真是感激不尽,0,0,0,0,1
云夜悠长,2677,插眼求打脸,0,0,0,0,1
云夜悠长,2677,哇，那你好厉害[哈哈],0,0,0,0,1
云夜悠长,2677,我龙之谷不要面子的吗？删掉重发，龙之谷放最前面[喵喵],0,0,0,0,1
云夜悠长,2677,不用怕，绝对带不动[笑而不语],0,0,0,0,1
云夜悠长,2677,国产游戏的废土时代就此降临[笑而不语],0,0,0,0,1
有毒的茶茶,2521,原神上NS了太黑暗了，快砸了,0,0,1,1,0
事彗茵,2041,因为有你这种买不起的云玩家等着白嫖啊[二哈],0,0,0,0,0
顾影自叹,1505,中国游戏厂商就一国际笑话,0,0,1,0,1
顾影自叹,1505,米哈游全体员工就是一个笑话，米卫兵就是腊鸡，抄袭无罪,0,0,1,0,1
顾影自叹,1505,辣鸡游戏，养了一堆狗，崩坏三骗人钱就算了，还抄袭有理，我无罪,0,0,1,0,1
顾影自叹,1505,小心死都不知道咋死的，阴沟里翻车,0,0,1,0,1
QUARTZ2017,2535,吔屎啦你,0,0,0,0,1
QUARTZ2017,2535,傻逼,0,0,0,0,1
凝泪成觞,2196,说人家抄袭的，人家任天堂还没说人家抄袭呢，人家只是说一些地方比较像，如果任天堂是你家的你可以告他，但是不是你家的就不要在这当键盘侠，,0,0,0,0,1
凝泪成觞,2196,游戏动作和画面像就是抄袭?那我活在这个世上，你也在活着，那你们也是不是抄袭我?凡事要带上脑子，你们想说可以去玩你们的塞尔达，这是原神，这里不欢迎你们，欢迎赛狗来喷我，,0,0,0,0,1
凝泪成觞,2196,抄袭跟你玩不玩米哈游游戏有关系?抄袭会少你一块肉?还是什么，玩过塞尔达的来喷，没玩过塞尔达也来喷，求求喷子你们带上脑子，怪不得外国人说我们中国人素质不好，就因为你们这脑子不好使的人，还有些人说抄袭我们的信仰，那你们怎办不为了你们的信仰去shi呢，跑到这里喷，人家米哈游招你们了?,0,0,0,0,1
我伊布贼溜,813,别人国行都没开告得了么？况且我们这边什么情况自己不清楚？真就杀人没被抓就不是犯法呗，抄不抄玩过的人有眼睛看得出来，闭眼否认抄袭就不存在了？就会扣键盘侠的帽子，不和你们一个观点就是键盘侠？这么牛咋不去重新定义一下这个词呢，再说无脑支持抄袭作品还不如键盘侠呢,0,0,1,0,1
我伊布贼溜,813,不会玩的，别的优秀原创游戏多的很啊，别给自己脸上贴金了以为谁都想玩,0,0,1,0,1
Zh40q14NcheN,2192,老任把原神放进ns了，一定是米给任天堂塞钱了，作为任豚真的有被冒犯到[怒],0,0,0,0,0
死而复生321,2732,请大家理性看待！首先这是抄袭明显的山寨作没啥好洗的。但没技术没资金的时候，不从这些搞起怎么获得发展的机会，坦白来讲，机械制造（别的我不清楚）美国日本德国都曾经山寨过，只是那时候我们还没出生他们就度过那个阶段了。所以前期抄一抄可以忍。 但是，（回复里继续）,0,0,0,0,0
我爱皮皮瑜,2468,有脸出游戏？,0,0,0,0,0
你饿了关我屁事,1475,我话放在这，你们这游戏，必崩,0,0,0,0,0
NS-木匣,2402,在？一起恰烂钱？,0,0,0,0,0
郑萝北,569,真TM还“原神”作啊！,0,0,0,0,1
郑萝北,569,说原神抄塞尔达的都瞎了吗,0,0,0,0,1
麦片脆皮雪糕世界第一好吃,766,我林克一个王族大剑砍死你喔,0,0,0,0,0
梦回05249,2461,说抄袭的就不要玩了。别到时候都是真香咯,0,0,1,1,0
鱼古墓,2378,也不知道谁最硬哦[费解],0,0,1,0,1
鱼古墓,2378,如果可以你先把手柄扔了，当年手柄竞争发展没一个白净的,0,0,1,0,1
鱼古墓,2378,呜呜呜，我买不起ns了，呜呜呜。,0,0,1,0,1
鱼古墓,2378,会，下一个,0,0,1,0,1
鱼古墓,2378,就那油画渲染？丢人。,0,0,1,0,1
梦葬泪枯,2768,臭弟弟,0,0,0,0,0
Angel_of_Death_TaRasha,2649,能做出这样的效果就不能原创一次给国产游戏涨涨脸吗？那个飞行和落地动作都一模一样有必要吗？希望公测的时候能有所改变,1,0,0,0,0
M0101J-,1583,滚,0,0,0,0,0
曦焕腻,2569,现实中我受同学欺负，受父母指点，受老师辱骂，被社会欺压。但是我一但拿起手机，举起键盘，跟着万千正义人士一起攻击黑暗，靠问候父母的方式还网络世界一片净土，打击不良公司。一起争当“键盘侠”吧！[鼓掌][鼓掌][鼓掌]口区[吐],0,0,0,0,0
狗狗是小腿子还是九九更是肘肘,152,  这个算好看吗,0,0,0,0,0
机智的皮皮嘤,1888,这个游戏已经没热度了，散了吧,0,0,0,0,0
gfsbiss,2754,才一测就凉了可还行,0,0,0,0,1
gfsbiss,2754,[doge],0,0,0,0,1
奢求_82084,1491,诶 你们嘴里的抄袭游戏 国内到现在还没做得出来 也不知道是忙于换皮 还是什么 从小玩腾讯 偷菜火 抄 三国杀火 抄 泡泡堂火 抄 例子太多 抄成了现在的国内巨头 当时骂腾讯的也不少 现在就你们这点人 太少 米哈游死不了 原神也死不了,0,0,0,1,0
奢求_82084,1491,我也笑死了  同一时间 有一个同样模仿 同样抄袭的游戏 怎么就可着这个来  怎么地 看人小厂好欺负呗？,0,0,0,1,0
JackToner,2759,就是无脑喷，也不知道幕后黑手是谁，好像其他游戏公司没有借鉴（抄袭）过。我也不是无脑洗，这pv碰瓷真的太**了,0,0,1,0,1
黑曜石柠檬,2623,哪来这么多塞尔达玩家 woc这波节奏带的，一群跟风狗就没有脑子 嘛,0,0,0,1,0
元气满满bou,534,辣鸡抄袭游戏,0,0,0,1,1
元气满满bou,534,你也只配玩垃圾手游[哈哈],0,0,0,1,1
元气满满bou,534, 是商业抄袭* 小小年纪眼睛就瞎了，心疼你,0,0,0,1,1
元气满满bou,534, 你si去的爹告诉你的我不玩游戏？撒13玩意儿，睁眼瞎自欺欺人。就是有你这种辣鸡才会助长抄袭的风气,0,0,0,1,1
最上74839,2764,人对于事物和人的第一印象尤为关键，如果第一印象差的话，很容易形成固有的坏印象，以至于事物和人的缺点被完全放大，使人完全忽视其优点，同时也会丧失了解事物或人的动力，所以只要毁掉一款游戏在公众视野的第一印象就很容易遏制它的发展，原神事件亦是如此。,0,0,0,1,1
星海化鱼OvO,1820,祝愿贵公司越做越烂早日倒闭，如果能被人团灭就更好了,0,0,0,0,0
星海化鱼OvO,1820,孝子找不同开始了？,0,0,0,0,0
星海化鱼OvO,1820,现在是孝子找不同时间,0,0,0,0,0
浅夏微凉51164,2733,腾讯厉害！腾讯给过你零食吗？腾讯给过你周边吗？腾讯给过你几个白嫖皮肤？米忽悠给过。劳资就是米卫兵，你过来拿键盘拍死我啊。（模板给你们了，都是投资人，说话嚣张点）,0,0,0,0,0
浅夏微凉51164,2733,腾讯厉害！腾讯给过你零食吗？腾讯给过你周边吗？腾讯给过你几个白嫖皮肤？米忽悠给过。劳资就是米卫兵，你过来拿键盘拍死我啊。（模板给你们了，都是投资人，说话嚣张点）,0,0,0,0,0
浅夏微凉51164,2733,你是要抱枕呢，还是耳机呢，还是零食呢，还是文件夹呢？[笑而不语],0,0,0,0,0
浅夏微凉51164,2733,腾讯厉害！腾讯给过你零食吗？腾讯给过你周边吗？腾讯给过你几个白嫖皮肤？米忽悠给过。劳资就是米卫兵，你过来拿键盘拍死我啊。,0,0,0,0,0
花少北屹立在水坑之中,2406,NM$L,0,0,0,1,1
花少北屹立在水坑之中,2406,亲亲，这边是牧妈场呢，我们还提供亲妈租借服务，专门供应给您这种没妈的孤儿米卫兵呢亲亲[飞吻],0,0,0,1,1
花少北屹立在水坑之中,2406,亲亲，我们这里养马的呢，不像您，马死了都不知道呢[爱你],0,0,0,1,1
花少北屹立在水坑之中,2406,亲，北冰洋太冷了，建议您去你妈的坟头里感受一下温暖呢亲亲[飞吻],0,0,0,1,1
花少北屹立在水坑之中,2406,没加狗头，帮你加上[doge][doge][doge][doge][doge][doge][doge][doge][doge][doge],0,0,0,1,1
花少北屹立在水坑之中,2406,关注你一下，到时候方便艾特你[doge],0,0,0,1,1
野炊爆炸,2761,厂商做一款游戏出来是希望所有玩家来玩并且喜欢，不是逼着所有玩家来玩，你觉得不好你可以不玩不看，在这儿说你妈呢？是，国内现在版权意识提高了，这是好事，但是抄袭是你们来判定的？这儿有点像，哪儿好像一样，所以就喷，继田园女权后的田园维权，真就传统技艺呗[doge],0,0,0,0,0
闻人流葭,1281,好像怪猎的风漂龙[微笑],0,0,0,0,0
芙兰师匠,1218,国游之光原神，加油，画风人设独特，主题选择类似塞尔达，就算日系萌豚也比烂大街的武侠好多了，主题新颖，希望今后能带来更多惊喜,0,0,0,0,0
嘉然仙贝,2191,纯玩家，我在ps4上的《塞尔达传说》300个小时。我没看出来哪里有抄袭啊[悲伤],0,0,0,1,0
秀翻全场的痛经室女,2321,天啦噜，抄塞尔达，也太没眼光了吧,0,0,0,0,0
银白色的咲墨,978,"“塞尔达120神庙全通,明天cj我就不去了 ，怕认错展台”（转自腾讯动漫）",0,0,0,0,1
银白色的咲墨,978,废话，哪两个长的像还用说？真当人是瞎子还是傻子？,0,0,0,0,1
银白色的咲墨,978,我还见过一群喷原神的说他们steam塞尔达时间300＋（这是真的）,0,0,0,0,1
银白色的咲墨,978,游戏里动作就那么多，总不能跳着诹访大舞（东方梗，因为比较贴切就借用来了）走路，然后攻击跳着几你太美扔篮球攻击吧。,0,0,0,0,1
银白色的咲墨,978,[doge][doge][doge],0,0,0,0,1
银白色的咲墨,978,但是还有一种可能，那些骂人是傻子的自己最后却成了傻子。,0,0,0,0,1
银白色的咲墨,978,抱歉哈，这就是大号[doge],0,0,0,0,1
银白色的咲墨,978,看过了，感觉不像,0,0,0,0,1
银白色的咲墨,978,你不喷原神你就是米卫兵.JPG,0,0,0,0,1
银白色的咲墨,978,站在你面前的是伟大的国产之光、中国游戏大厂、坐拥中国顶级金钱技术实力的团队、仅用一款游戏便将中国游戏界陷入黑暗的元凶、使业界永无出头之日的主谋、10年以内再无3A的废土创造者、中国原创游戏的襁褓杀手、无法上市的、三层办公楼的、拥有两款手游一款苟命一款迟暮的米忽悠[滑稽],0,0,0,0,1
银白色的咲墨,978,请，,0,0,0,0,1
银白色的咲墨,978,抱歉，点错了，不碍事[笑而不语],0,0,0,0,1
银白色的咲墨,978,官方扒过谱了，证明不是抄袭谢谢,0,0,0,0,1
银白色的咲墨,978,然后呢，没的喷了吧（｡ò ∀ ó｡），现实压力大不要都带到网络里，对线只会让你头疼。[笑而不语],0,0,0,0,1
银白色的咲墨,978,你如果不信点开看看啊？怂？,0,0,0,0,1
银白色的咲墨,978,看动态就知道是不是本人的喽。当然你要是沉迷对线肯定是没心思看，不光浪费对线喷人的时间，还打自己脸。,0,0,0,0,1
银白色的咲墨,978,君子坦荡荡，小人常戚戚，我一三年以后混QQ，混到16年混B站，不信的话我QQ和B站ID都发给你啊？QQ1837391447  B站UID:170022824不服可以来喷我谢谢,0,0,0,0,1
银白色的咲墨,978,抱歉，之前那个不好用了，给你补一个,0,0,0,0,1
银白色的咲墨,978,您如果真想喷，请给出理由，以及抄袭的证据。如果有的话，我马上闭嘴，还可以发微博道歉，但是前提是你能拿出来。另外我补充一点，作为同类型游戏，借鉴是不可避免的，如果借鉴就是抄袭，那世界上只有俄罗斯方块了。,0,0,0,0,1
银白色的咲墨,978,从头到尾，你就没提举报，而是让我换大号。我可以跟你说我就一个号，你信吗？其实你就是怂，不怂就把要举报的提交上，原神完蛋，米哈游倒闭，岂不美哉？[笑而不语][doge][笑而不语][doge],0,0,0,0,1
银白色的咲墨,978,大号又大号，大号又大号，都快十个大号了老大！你想我怎么样？天天提醒自已是米卫兵，连做梦的时候都说放下枪，我是米卫兵！[笑而不语],0,0,0,0,1
银白色的咲墨,978,我号除了看主播的沙雕日常外不干别的，你还能喷死我？,0,0,0,0,1
银白色的咲墨,978,再说我2018年的黑历史你是没看见是吧，还借尸还魂死人号，整的跟是个人就得天天发微博，不发微博就是死人号。,0,0,0,0,1
银白色的咲墨,978,我真的不怎么玩微博，留点口德谢谢,0,0,0,0,1
银白色的咲墨,978,米哈游六月八号才招的公关[doge],0,0,0,0,1
银白色的咲墨,978,呢，照您说的，换完名改完头像，现场表演一下吧，顺带一提，这是实名举报，虚假举报要负刑事责任的有DA☆ZE,0,0,0,0,1
银白色的咲墨,978,请，,0,0,0,0,1
银白色的咲墨,978,对线也是要素质的，尽量骂人不要提三代比较好，不然给人一种米哈游玩家素质低下的感觉。,0,0,0,0,1
银白色的咲墨,978,看视频说明不了什么，等游戏出了在评价吧,0,0,0,0,1
银白色的咲墨,978,塞尔达核心是解密啊，原神怎么都不可能会抄解密的吧。,0,0,0,0,1
JokanraJoestar,1918,我寻思人这话也没说你原神啊 真就对号入座呗[思考],0,0,0,0,1
红空岛寺,476,终于知道为什么米卫兵认为还原神作没有抄袭了，因为他们压根没玩过什么游戏嗷,0,0,0,1,1
陈元早,2554,赛尔达传说：还原神作，简称原神，没错啊，没抄袭啊,0,0,0,0,0
御龙苍天眼CEO,1686,垃圾公司，连个公关都没有,0,0,0,0,1
御龙苍天眼CEO,1686,"“塞尔达120神庙全通,明天 cj我就不去了，怕认错展台”－圣经",0,0,0,0,1
原味砂糖小狗,825,原神制作组和全体米卫兵，你们亲爸今晚必在庭中种枇杷树,0,0,0,0,0
胜利_属于伊泽瑞尔,2453,版权狂魔任天堂都没出声，原神一出坐等真香,0,0,0,0,0
我才不是我才不是无机酸,2746,塞尔达出新作了吗？,0,0,0,0,0
柳柳的小呆迪,1201,这他妈不是抄袭么？,0,0,0,0,0
Schwarz_-,1637,其实大家有点脑子的都能想明白，抄袭在游戏界已经见怪不怪了，尤其是以腾讯为首的几家公司像QQ飞车王者荣耀CF等游戏，但是腾讯依靠自身强大经济实力将这些游戏罩的很好，米哈游相比毕竟是个小公司，还就是因为小公司被喷的狗血淋头，我就纳了闷了，腾讯给了你们多少钱？,0,0,0,1,1
墨凌GG,910,讲道理我第一次上微博，评论区比想象中的随意，那些说一模一样的，欧呦不得了，米哈游在移动端做出3a了哈哈 同样是做开放世界的游戏相同元素多不是很正常吗？放置类游戏有多少物品和mc一样的，而且你们拿到原神的内测了吗？看个别人剪过的cg，还有带情绪的试玩就在那跟风开口闭米卫兵。。。,0,0,0,1,1
墨凌GG,910,中国维权网，有举报抄袭功能，慢走不送，提醒一下有法律责任哦,0,0,0,1,1
墨凌GG,910,中国维权网，有举报抄袭功能，慢走不送，提醒一下有法律责任哦,0,0,0,1,1
墨凌GG,910,中国维权网，有举报抄袭功能，慢走不送，提醒一下有法律责任哦,0,0,0,1,1
suuji,174,抄场景就算了，连特效都抄，你们是不是人啊,0,0,0,0,0
A秋酱,844,垃圾游戏等着凉凉吧,0,0,0,0,1
A秋酱,844,还是那句话，你开心就好,0,0,0,0,1
A秋酱,844,推荐你去看  我的队友四条狗博主的让机子飞这篇文章，如果看完你依然觉得没有抄袭。那么你就这么想吧，你开心就好不是吗何必这么较真,0,0,0,0,1
A秋酱,844,抄袭神作塞尔达还需要等吗，居然还跟索尼合作出口日本。丢人都丢到国外了,0,0,0,0,1
黑暗骑士621,1877,今天又是黑暗的一天呢，不说了了我去玩光明的龙族幻想了,0,0,0,1,1
榎木遥_Enoki_haru,1629,来晚了不知道说些什么，就一句贵公司SL以表尊敬,0,0,0,0,0
小吴今天赚钱了嘛,2111,牛皮牛皮 任天堂怕是要锤死你们游戏抄袭师咯,0,0,0,0,0
阿次次饭团咪,143,贵公司的无耻程度，已经足够下地狱了，全公司的去十八层团建的那种。,0,0,0,0,0
带路走去云端,548,我以为麻花腾是最无耻的，想不到贵公司刷新了我的世界观！真的不要脸,0,0,0,1,0
Tw_Himm,304,"抄袭可耻,米哈游道歉!",0,0,0,0,0
桃月OuO,605,山寨牛逼！！！！塞尔达传说旷野之息低清重制版dlc出来了是吗,0,0,0,1,1
桃月OuO,605,hello，宁玩过塞尔达吗,0,0,0,1,1
亚洲善待人类组织,686,[挖鼻]看云玩家们在喷我就觉得搞笑，多少人是没玩过塞尔达也没参加过原神的测试，看几份特意截的图和视频就义愤填膺的？等原神出来还不是真香，氪爆？特别是  你腾讯靠抄袭起家的公司也配批评别人抄袭？国内做手游的公司里米哈游不说最好，至少比    好的多。,0,0,1,0,0
